,id,title,union
1318,1365.0,Monster's Ball,monster s ball set in the southern usa a racist white man hank fall in love with a black woman name leticia iron hank is a prison guard work on death row who execut leticia s husband hank and leticia s inter racial affair lead to confus and new idea for the two unlik lover drama romanc halleberri billybobthornton heathledg seancomb coronjicalhoun peterboyl taylorsimpson gabriellewitch amberrul yasiinbey taylorlagrang charlescowanjr anthonybean francineseg johnmcconnel marcuslylebrown miloaddica bernardjohnson marcforst lionsgatefilm leedanielsentertain
1319,6037.0,Murder by Death,murder by death lionel twain invit the world s five greatest detect to a dinner and murder includ are a blind butler a deaf mute maid scream spin room secret passag fals ident and more plot turn and twist than are decent allow comedi crime mysteri thriller peterfalk eileenbrennan petersel alecguin davidniven maggiesmith trumancapot jamescoco nancywalk estellewinwood jamescromwel richardnarita elsalanchest faywray robertmoor columbiapicturescorpor rastarpictur
1320,11595.0,Another 48 Hrs.,anoth hr for the past four year san francisco cop jack cate ha been after an unidentifi drug kingpin who call himself the ice man jack find a pictur that prove that the ice man ha put a price on the head of reggi hammond who is schedul to be releas from prison on the next day thriller action comedi crime drama eddiemurphi nicknolt brionjam kevintigh edo ross andrewdivoff tishacampbel martin berniecasey brentjen tedmarkland feliceorlandi edwardwalsh davidanthonymarshal kenmedlock deanraderduv walterhil paramountpictur
1321,9610.0,Conan the Destroyer,conan the destroy base on a charact creat by robert e howard thi fast pace occasion humor sequel to conan the barbarian featur the hero arnold schwarzenegg as he is commiss by the evil queen tarami sarah dougla to safe escort a teen princess olivia d abo and her power bodyguard wilt chamberlain to a far away castl to retriev the magic horn of dagon unknown to conan the queen plan to sacrific the princess when she return and inherit her kingdom after the bodyguard kill conan the queen s plan fail to take into consider conan s strength and cun and the abil of hi sidekick the eccentr wizard akiro mako the wild woman zula grace jone and the inept malak tracey walter togeth the hero and hi alli must defeat both mortal and supernatur foe in thi voyag to sword and sorceri land adventur fantasi action arnoldschwarzenegg gracejon wiltchamberlain traceywalt mako sarahdougla oliviad abo patroach jeffcorey sven olethorsen andr thegiant richardfleisch universalstudio delaurentiisentertainmentgroup deg
1322,11891.0,Kung Pow: Enter the Fist,kung pow enter the fist a movi within a movi creat to spoof the martial art genr writer director steve oedekerk use contemporari charact and splice them into a s kung fu film weav the new and old togeth as the main charact the chosen one oedekerk set off to aveng the death of hi parent at the hand of kung fu legend master pain along the way he encount some strang charact action comedi huilouchen tadhorino steveoedekerk jennifertung minglo peggylu liuchia liang steveoedekerk twentiethcenturyfoxfilmcorpor oentertain
1323,11888.0,Snow Dogs,snow dog when a miami dentist inherit a team of sled dog he s got to learn the trade or lose hi pack to a crusti mountain man adventur comedi famili jimbelushi cubagoodingjr jamescoburn m emmetwalsh sisq nichellenichol grahamgreen briandoyl murray angelamoor brianlev waltdisneypictur
1324,150.0,48 Hrs.,hr a hard nose cop reluctantli team up with a wise crack crimin temporarili parol to him in order to track down a killer thriller action comedi crime drama nicknolt eddiemurphi annetteo tool frankmcra jamesremar davidpatrickkelli sonnylandham brionjam kerrysherman jonathanbank jameskean tarak gretablackburn margotros denisecrosbi oliviabrown toddallen billdearth neddowd jimhayni jackthibeau jonst elwood clarenono sandymartin mattland peterjason billcross chrismulkey marcelinosanchez benniedobbin walterscott w t zacha loydcatlett b g fisher reidcruickshank r d call brendavenu gloriagifford nickdimitri johndennisjohnston rocka walker davemoordigian j wesleyhuston garypetting marqueritawallac angelarobinson jacklightsi johnhauk bobyanez clintsmith luiscontrera suzannem regard olaray bjayeturn begonyaplaza walterhil paramountpictur
1325,10423.0,Dragon: The Bruce Lee Story,dragon the bruce lee stori thi film is a glimps into the life love and the unconquer spirit of the legendari bruce lee from a childhod of rigor martial art train lee realiz hi dream of open hi own kung fu school in america befor long he is discov by a hollywood produc and begin a meteror rise to fame and an all too short reign as one the most charasmat action hero in cinema histori drama jasonscottle laurenholli robertwagn michaellearn nancykwan limkaytong ricyoung luoyongwang sterlingmacerjr sven olethorsen ongsoohan ericbruskott akialeong chaolichi samhau iainm parker michelletenn clydekusatsu aliciatao kongkwong keung johncheung anthonycarpio chantat kwong johnlaci harrystanback michaelcudlitz forrysmith seanstanek vanwilliam alaneugst paulraci edparkerjr shannonle robertgarrett lalasloatman fusukhan nickbrandon louisturenn paulmante jonathanpenn jansolomita shannonuno robcohen pamelaholt mark johnnymask robcohen universalpictur raffaelladelaurentiisproduct
1326,651.0,M*A*S*H,m a s h one of the world s most acclaim comedi mash focus on three korean war armi surgeon brilliantli brought to life by donald sutherland tom skerritt and elliott gould though highli skill and deepli dedic they adopt a hilari lunat lifestyl as an antidot to the tragedi of their mobil armi surgic hospit and in the process infuri armi bureaucrat robert duval gari burghoff and salli kellerman co star as a sanctimoni major an other worldli corpor and a self righteou yet lusti nurs comedi drama war donaldsutherland elliottgould tomskerritt sallykellerman robertduval rogerbowen reneauberjonoi davidarkin joannpflug garyburghoff fredwilliamson michaelmurphi indusarthur kenprymu bobbytroup kimatwood timothybrown johnschuck dawnedamon carlgottlieb tamarawilcox smith g wood budcort dannygoldman coreyfisch robertaltman twentiethcenturyfoxfilmcorpor aspenproduct i ingopremingerproduct
1327,11362.0,The Count of Monte Cristo,the count of mont cristo edmond dant s s life and plan to marri the beauti merced are shatter when hi best friend fernand deceiv him after spend miser year in prison dant s escap with the help of a fellow inmat and plot hi reveng cleverli insinu himself into the french nobil action adventur drama thriller jimcaviezel guypearc richardharri jamesfrain dagmaradomi czyk michaelwincott luisguzm n christopheradamson j b blanc henrycavil kevinreynold spyglassentertain world entertain countofmontecristoltd touchstonepictur
1328,2637.0,The Mothman Prophecies,the mothman propheci report john klein is plung into a world of imposs terror and unthink chao when fate draw him to a sleepi west virginia town whose resid are be visit by a great wing shape that sow hideou nightmar and fever vision drama horror mysteri richardger lauralinney willpatton bobtracey debramess tomstoviak davideigenberg billla alanb ronemanuel yvonneerickson scottnunn harrismackenzi zacharymott annmcdonough shanecallahan nesbittblaisdel dancallahan christinfram rohnthoma susannichola timhartman jennifermartin markpellington murphydunn petehandelman mattmil joshbraun dougkorstanj betsyzajko elizabethcazenav samnicotero tomtulli markpellington lakeshoreentertain
1329,10229.0,A Walk to Remember,a walk to rememb when the popular restless landon carter is forc to particip in the school drama product he fall in love with jami sullivan the daughter of the town s minist jami ha a to do list for her life and also a veri big secret she must keep from landon drama romanc mandymoor shanewest petercoyot darylhannah laurengerman claynecrawford pazdelahuerta mattlutz althompson jonathanparksjordan davidandrew davidleesmith xavierhernandez marisamil paulajon eriksmith albutl sethhoward juliaannwest frances davi deanmumford annefletch mervynwarren charles bailey sheilabroth kellycolechild jennygulley adamshankman ryansweeney chipthoma robertc treveil adamshankman dinovipictur pandorapictur gaylordfilm warnerbro
1330,11870.0,Big Fat Liar,big fat liar fourteen year old jason shepherd muniz ha a reput for stretch the truth so when big time hollywood produc marti wolf paul giamatti steal hi class paper and turn it into a smash movi no one believ jason s latest tall tale on a cross countri adventur to set the record straight jason and best friend kayle byne devis a high tech plan to squeez the truth out of wolf comedi famili frankiemuniz paulgiamatti amandabyn amandadetm donaldfaison leemajor russellhornsbi michaelbryanfrench christinetucci alexandrabreckenridg jaleelwhit tarankillam sandraoh rebeccacorri johncho traceycherellejon amyhil brianturk kenanthompson shawnlevi universalpictur
1331,9884.0,Collateral Damage,collater damag firefight gordon brewer is plung into the complex and danger world of intern terror after he lose hi wife and child in a bomb credit to claudio the wolf perrini action thriller drama arnoldschwarzenegg francescaneri eliaskotea cliffcurti johnturturro johnleguizamo janelynch harrylennix lindsayfrost tylerposey rickworthi madisonmason miguelsandov michaelcavanaugh nicholaspryor rodrigoobreg n j kennethcampbel michaelmilhoan jorgezepeda ethandampf jsugarcia andrewdavi davidfosterproduct belairentertain warnerbro haciendaproduct
1332,11212.0,Baby's Day Out,babi s day out babi bink couldn t ask for more he ha ador if somewhat sickli sweet parent he live in a huge mansion and he s just about to appear in the social page of the paper unfortun not everyon in the world is as nice as babi bink s parent especi the three enterpris kidnap who pretend to be photograph from the newspap success kidnap babi bink they have a harder time keep hold of the rascal who not onli keep one step ahead of them but seem to be more than a littl bit smarter than the three bumbl crimin action adventur comedi famili joemantegna laraflynnboyl joepantoliano brianhaley cynthianixon johnnevil williamholm annalevin patrickreadjohnson twentiethcenturyfoxfilmcorpor
1333,11528.0,The Sandlot,the sandlot scotti small move to a new neighborhood with hi mom and stepdad and want to learn to play basebal the neighborhood basebal guru rodriquez take small under hi wing they fall into adventur involv basebal treehous sleep in the desir lifeguard at the local pool the snooti rival ball team and the travel fair comedi famili tomguiri mikevitar jamesearljon patrickrenna chaunceyleopardi marleyshelton danielzacapa herbmul karenallen denisleari brandonquintinadam artlafleur arlisshoward keithcampbel martyyork grantgelt shaneobedzinski victordimattia davidm evan twentiethcenturyfoxfilmcorpor islandworld
1334,931.0,Don't Look Now,don t look now after laura and john baxter lose their onli child in a horribl drown they are greet by strang sight of her throughout their everyday live when two old ladi approach them in itali with news that their daughter may still be aliv it seem too good to be true perhap it is thriller drama horror juliechristi donaldsutherland hilarymason cleliamatania massimoserato renatoscarpa leopoldotriest giorgiotrestini davidtre annry nicholassalt sharonwilliam brunocattaneo adelinapoerio nicolasroeg caseyproduct eldoradofilm
