name,movie_id
Harold S. Bucquet,31998
Vondie Curtis-Hall,9917
Michele Lupo,10770
Terence Young,4375
Alison Murray,8008
Philippe Mora,60269
Buster Keaton,51303
Edward Sedgwick,51303
Bryan Singer,1452
Derek Jarman,43654
Michael Winterbottom,7872
Mat Whitecross,7872
Lian Lunson,57406
Stuart Gordon,18191
Billy Kent,14474
Jonathan Dayton,773
Valerie Faris,773
Keith Fulton,16429
Louis Pepe,16429
Bob Hercules,19999
Cheri Pugh,19999
Pjer Žalica,126090
Blake Edwards,36576
J.T. Petty,33005
John Fasano,36762
John Hazlett,19676
Rainer Werner Fassbinder,10308
Michael Fengler,10308
Jem Cohen,34380
Rudolph Maté,19972
Carol Reed,21631
Anthony Mann,35955
Nicholas Ray,41214
Alejandro González Iñárritu,1164
Tay Garnett,71282
John Frankenheimer,72881
Richard Claus,9520
Frank Tashlin,42839
Rakesh Roshan,32740
Paul Dinello,13141
John Frankenheimer,31915
John Huston,45817
John Ford,43838
Philip Chidel,31463
John Woo,39083
Hou Hsiao-hsien,11554
Charles Bail,25305
Patrick Creadon,35199
Jean-Pierre Melville,15383
Federico Fellini,47850
Keenen Ivory Wayans,9072
Ray Enright,43903
Busby Berkeley,43903
Robert Z. Leonard,43600
Robert Parrish,73907
Ralph Bakshi,27716
Min Kyu-dong,54111
Kim Tae-yong,54111
Andy Cheng,9727
Jim Hanon,14120
Robert Wise,76344
Gordon Douglas,42636
Gil Kenan,9297
Petr Zelenka,26826
Ryszard Zatorski,81312
Bertrand Blier,5070
Brian W. Cook,13802
Tomás Gutiérrez Alea,43778
David R. Ellis,326
Woody Allen,512
Adam McKay,9718
Shawn Levy,1593
Oliver Stone,1852
Marc Forster,1262
Tay Garnett,43610
Daniel Mann,126781
William Wyler,47758
Chris Graham,13338
Michael Mann,82
Edward Burns,14963
Lee Daniels,9921
William Keighley,36342
John Henderson,51043
Marco Bellocchio,24164
Radu Mihaileanu,1986
Nicholas Ray,31152
Ida Lupino,31152
Gabriele Muccino,1402
Wisit Sasanatieng,2805
Betty Thomas,9293
John A. Davis,9906
Arthur Robison,84956
Carl Theodor Dreyer,35075
Carl Theodor Dreyer,55587
Roy Del Ruth,43597
Dan Ireland,47880
Cristi Puiu,31032
Carlos Saura,51857
David Weisman,42479
John Palmer,42479
Matti Kassila,145899
Joseph Anthony,43542
Brian Taylor,1948
Mark Neveldine,1948
Isabel Coixet,148
Jarno Laasala,9951
Jean-Jacques Annaud,77221
John Ford,77250
Mark Hammond,52452
Sean Stanek,31979
Tony Giglio,5289
Patrick Stettner,9782
Steve Oedekerk,9907
Louis Malle,42501
Irving Pichel,27203
Edward Dmytryk,63618
Richard Fleischer,35921
Emeric Pressburger,15696
Michael Powell,15696
John Hough,19017
Ben Hecht,42756
Lee Garmes,42756
Arch Nicholson,37929
Anne Fletcher,9762
Peter Hewitt,14113
Erik Canuel,15049
Garson Kanin,86604
Masaaki Yuasa,21712
Robert Edwards,15414
Ryan Fleck,7859
Emmanuel Carrère,16998
Yuen Woo-ping,25645
Johnnie To,58311
Ching Siu-Tung,58311
Ching Siu-Tung,18672
Tsui Hark,39776
Terry Gilliam,11559
Charles Walters,31513
Gordon Chan,10348
William Keighley,26718
Anders Thomas Jensen,1023
Vincente Minnelli,59964
Busby Berkeley,59964
Henry King,71436
Murali K. Thalluri,2168
Martha Coolidge,10118
Steve Pink,9788
Clément Virgo,14174
Enzo Barboni,11689
Clas Lindberg,39797
Peter Dalle,39749
Hella Joof,14893
Robert Wise,33813
Laurent Cantet,1540
Budd Boetticher,26502
David Butler,57840
Neil Burger,1491
Vincent Sherman,34233
Frank Capra,33792
Lloyd Bacon,51601
Stephen Frears,1165
Olivier Marchal,7291
Jay Chandrasekhar,9988
Bob Dolman,24115
Ericson Core,11652
Bryan Barber,13816
Lloyd Bacon,34006
Eran Riklis,22238
Jeff Stanzler,4913
Richard Lester,63848
Jack Cardiff,43006
David Lean,19072
James Parrott,44892
Albert Lamorisse,15265
James W. Horne,25599
Luc Besson,11227
Sidney Gilliat,29589
Alfred J. Goulding,33810
John G. Blystone,43841
Maurizio Nichetti,41937
Richard Glatzer,64499
Wash Westmoreland,64499
Jay Duplass,24055
Mark Duplass,24055
Charles Sturridge,14597
Andrew Bujalski,40769
Neil LaBute,9708
Preston A. Whitmore II,14351
Jamie Babbit,9813
Sydney Pollack,27453
Douglas Camfield,39382
Tage Danielsson,271
Jonas Frick,35327
Daniel Lind Lagerlöf,49940
Peter Dalle,22471
Ken Loach,1116
Robert Wise,29966
Luchino Visconti,43231
Lajos Koltai,41508
Henry King,61564
Cecil B. DeMille,50070
Luis Buñuel,37628
Stuart Cooper,55343
Christopher Smith,5072
François Ozon,2566
Allen Coulter,1249
Renny Harlin,9954
Henry King,43829
Jimmy Larouche,171771
Tony Goldwyn,7511
Patrice Chéreau,32687
Bart Freundlich,14057
Laurie Collyer,13075
Wilson Yip,24916
Mike Judge,7512
Heidi Ewing,1776
Rachel Grady,1776
Kim Ki-duk,1963
Cecil B. DeMille,58905
Roberto Benigni,10846
Noel Black,32969
Darren Aronofsky,1381
Alain Berbérian,15097
Mathieu Kassovitz,34068
Cecil B. DeMille,43837
Bill Melendez,15374
Bill Melendez,15242
Thomas Michael Donnelly,125759
Michel Gondry,300
Jean Negulesco,31148
Anatole Litvak,31148
Andrew Lau,16411
Alan Mak,16411
Michael Steinberg,44046
John Ford,52859
Stanley Kramer,76117
Brian De Palma,9676
Lucky McKee,6948
Christopher Reeve,15213
Colin Brady,15213
Dan St. Pierre,15213
Phil Joanou,9766
Michael Haneke,32761
Benoît Delépine,12249
Gustave de Kervern,12249
H. Bruce Humberstone,34127
Wim Wenders,390
Robert Altman,66487
Wim Wenders,1595
Dominik Moll,1622
György Pálfi,15742
Mani Ratnam,43410
Russ Meyer,5726
Eric Steel,1666
Russ Meyer,5721
Fred Schepisi,41758
E.A. Dupont,51079
Alexander Korda,43122
Mel Gibson,1579
Nancy Savoca,119907
Edward Dmytryk,65488
Tony Bill,9664
Jeff Tremaine,12094
Steven Zaillian,1717
Hans Canosa,15624
Roy Allen Smith,15997
Alexandre Volkoff,47190
Yakov Protazanov,47190
Fons Rademakers,2753
Larry Charles,496
Robert Greenwald,40862
Guillermo del Toro,1417
Dick Powell,24751
Andrew Davis,4643
Jill Culton,7484
Roger Allers,7484
Anthony Stacchi,7484
Todd Phillips,9842
Robin Schiff,36249
Tim Whelan,111642
Ömer Faruk Sorak,27275
Martin Scorsese,1422
Jonathan Liebesman,10781
Greg Coolidge,9794
Geoffrey Sax,9978
Curtis Bernhardt,30025
Erik Poppe,14812
Harry Lachman,164687
Christian Alvart,8332
Ernest B. Schoedsack,3593
Ryan Murphy,7510
Max Nosseck,28115
Jules Dassin,28297
Scott Coffey,16548
Takashi Shimizu,1975
Barry Levinson,9895
John Bonito,8975
Douglas McGrath,9672
Michael O. Sajbel,15005
Paul Crowder,39183
John Dower,39183
Federico Fellini,42236
Frank Lloyd,52360
Chris Marker,98498
Sergei Vasilyev,46774
Oskar Roehler,86
Pekka Karjalainen,78479
John Gulager,10070
Jafar Panahi,13209
Todd Field,1440
Amy Berg,13364
W.S. Van Dyke,43847
Norman Jewison,28932
Alex Kendrick,18925
Frank Capra,77198
Kevin Macdonald,1523
David Leaf,14201
John Scheinfeld,14201
John Cameron Mitchell,1378
Mathias Ledoux,49481
Alfonso Cuarón,9693
Christopher Nolan,1124
Clint Eastwood,3683
Michael Mayer,14012
Bobcat Goldthwait,43673
Hans-Christian Schmid,4285
Fyodor Bondarchuk,14097
Antti-Jussi Annila,59500
Fritz Lang,78507
Dito Montiel,8194
Shusuke Kaneko,5890
Géla Babluani,6077
Darren Lynn Bousman,214
Phillip Noyce,1123
Gabriel Range,21173
Blair Treu,50573
Wolfgang Staudte,36922
Pascal Morelli,43071
Joseph L. Mankiewicz,59087
John R. Leonetti,14620
Michael Curtiz,43884
Jia Zhangke,80427
Jan Švankmajer,21156
David Bowers,11619
Sam Fell,11619
Tom Tykwer,1427
Stanley Donen,23030
Michael Lembeck,13767
Pat Holden,19109
Jean Negulesco,33218
Robert Gliński,144541
Spike Lee,24553
Kátia Lund,24553
John Woo,24553
Emir Kusturica,24553
Mehdi Charef,24553
Jordan Scott,24553
Stefano Veneruso,24553
Tomomi Mochizuki,21057
Pierre Adidge,68736
Michael Curtiz,67880
Wesley Ruggles,35561
Satyajit Ray,60567
Ranald MacDougall,4928
Greg Beeman,27295
Bob Saget,12486
Jim Henson,20785
Ridley Scott,9726
Cecilia Peck,2152
Barbara Kopple,2152
Shinya Tsukamoto,36215
Billy Wilder,61650
Asif Kapadia,10093
Christopher Guest,14799
Marshall Curry,29044
Tom Hooper,13542
Steve Anderson,21710
Michael Caton-Jones,8588
Martin Campbell,36557
George Miller,9836
Bob Odenkirk,9809
Tony Scott,7551
Emilio Estevez,10741
John Whitesell,9969
Brad Silberling,2357
Nancy Meyers,1581
H. Bruce Humberstone,21600
Juan José Campanella,57977
Marc Evans,313
David Ayer,7873
Paul Andrew Williams,14823
Clive Saunders,27387
Richard Linklater,8324
Jean Renoir,29415
Jacques Rivette,27019
George W. Hill,85505
Michael Curtiz,42822
Edwin S. Porter,5698
Luis Buñuel,36265
Liam Lynch,2179
Melvin Frank,39219
W.S. Van Dyke,47156
Michel Hazanavicius,15152
Dave Payne,14457
Walter Lang,76211
Andrew V. McLaglen,38450
Edward Yang,15804
Hans Fjellestad,14978
Catherine Hardwicke,2447
Mort Nathan,10032
John Stockwell,9796
Edward Zwick,1372
Lambert Hillyer,22440
Michael Anderson,39554
Robert Day,17604
Johnnie To,15077
Paul Feig,18147
James Ponsoldt,54910
Gary Winick,9986
Stefen Fangmeier,2486
Sylvester Stallone,1246
Mohammad Rasoulof,43970
Steven Shainberg,18615
Fred C. Newmeyer,40574
Sam Taylor,40574
Michael Anderson,13210
David Gebroe,25060
Todd Stephens,12795
Stanley Tong,11653
Anna Reeves,16066
James Whale,95797
Jack Conway,77966
Sidney Lumet,55819
Sidney Lumet,46948
Charles Jarrott,97519
Ronald Neame,43791
Jack Garfein,82944
John Curran,14202
McG,11170
Makoto Shinkai,12924
Martin Rosen,30060
Robert De Niro,1247
Bill Condon,1125
Denis Dercourt,8436
Rafaele Ravinet-Virbel,8436
Dylan Avery,14277
Erwin Wagenhofer,11214
Pier Paolo Pasolini,33583
Richard LaGravenese,1646
Spike Lee,58923
Claire Denis,47143
Rainer Werner Fassbinder,7736
David Lynch,1730
Derek Jarman,42241
Paul Humfress,42241
Derek Jarman,20537
Sébastien Lifshitz,12812
Nicholas Hytner,8618
Richard Eyre,1259
Bob Clark,20842
John G. Avildsen,10908
Robert Florey,34943
Bruno Dumont,27067
Corey Yuen Kwai,9053
Zhang Yimou,1494
Jens Lien,13318
Woody Allen,10462
Steven Soderbergh,182
Ali Selim,31048
Clint Eastwood,1251
Norman Taurog,43512
Glen Morgan,9656
Yvette Kaplan,5393
Paul Bolger,5393
Greg Tiernan,5393
Irwin Winkler,14171
Les Mayfield,14396
Sylvain White,1931
Chris Noonan,13967
Luc Besson,9992
Jang Yoon-hyeon,16371
Katherine Brooks,19344
Joe Nussbaum,8275
Pablo Trapero,79767
Jacques Demy,2433
Wim Wenders,2204
Henry King,42567
Kelly Reichardt,26518
Feng Xiaogang,14449
Roger Michell,13771
Rajeev Virani,33375
Emilio Maillé,10810
Frank Capra,1773
Roy William Neill,1773
Allan Dwan,1773
Julien Duvivier,11578
Julien Duvivier,11972
Pen-Ek Ratanaruang,38025
Antony Cordier,27095
Xavier Giannoli,31325
Michael Katleman,4283
Nick Cassavetes,7457
Dave Meyers,8398
Karen Moncrieff,13551
Jean Cocteau,36878
Steven R. Monroe,19166
Curtis Bernhardt,43470
Susanne Bier,3549
Kim Ki-duk,25648
Philip Gröning,11225
Heinz Dunkhase,6166
Franco Marazzi,6166
Georgia Lee,19629
Luke Wilson,12183
Andrew Wilson,12183
David Schmoeller,56705
Nobuhiro Yamashita,27337
William Dieterle,78318
Theo Angelopoulos,37952
Věra Chytilová,46919
Gábor Csupó,1265
Frank Sebastiano,14137
Conor McMahon,15689
Charles Burnett,27432
Jean Cocteau,36877
Jim Hickey,14891
Brad Mirman,12547
Nobuhiko Ôbayashi,25623
Clayton Jacobson,13140
Michael Apted,13365
Adrienne Shelly,10758
Drew Heriot,26594
Joshua Michael Stern,22473
Michael Apted,51863
Paul Almond,51863
Michael Apted,50754
Yasujirō Ozu,74126
Su-chang Kong,16138
Susannah Grant,13668
Joe Carnahan,7516
Katja von Garnier,10075
Jason Friedberg,9760
Aaron Seltzer,9760
Danny Pang,9966
Oxide Pang Chun,9966
Michael Lehmann,1257
Peter Webber,1248
Brian Robbins,9757
William Beaudine,56165
Yasuzô Masumura,90560
Lars von Trier,5206
Billy Corben,14761
Todd Robinson,1252
Jan Pinkava,2062
Brad Bird,2062
Laurence Malkin,11650
Takashi Miike,12580
Jacques Demy,40641
Fred Wolf,23544
Isabel Coixet,2266
Christopher Doyle,2266
Tom Tykwer,2266
Joel Coen,2266
Ethan Coen,2266
Richard LaGravenese,2266
Wes Craven,2266
Gus Van Sant,2266
Vincenzo Natali,2266
Gurinder Chadha,2266
Walter Salles,2266
Alfonso Cuarón,2266
Alexander Payne,2266
Gérard Depardieu,2266
Sylvain Chomet,2266
Bruno Podalydès,2266
Frédéric Auburtin,2266
Olivier Assayas,2266
Nobuhiro Suwa,2266
Oliver Schmitz,2266
Daniela Thomas,2266
Michael Polish,5172
Jannik Johansen,15962
Adam McKay,9965
Wilson Yip,13127
Alberto Lattuada,34866
Nick Hurran,37725
Michael Sarne,40973
Gary Sherman,63460
Michael Hegner,13517
Karsten Kiilerich,13517
Ariel Vromen,22105
Rachid Bouchareb,2016
Charles Jarrott,3024
Gulshat Omarova,47200
Andrei Konchalovsky,17266
Simon Brand,9828
Paul McCartney,34038
Bernard Knowles,34038
John Lennon,34038
George Harrison,34038
Ringo Starr,34038
Carlene Cordova,71506
Kenji Mizoguchi,74581
Mike Clattenburg,9958
Mark Steven Johnson,1250
Billy Ray,4169
Tyler Perry,16555
Marc Lawrence,11172
Joel Schumacher,3594
Ben Garant,10090
Craig Brewer,7874
Sue Kramer,14845
Eric Khoo,29965
Keoni Waxman,13916
Stanisław Bareja,52920
Rintaro,48215
Steven Cantor,22485
Matthew Galkin,22485
Çağan Irmak,13393
George Hickenlooper,12271
Tinto Brass,40394
Christian Duguay,17919
Menhaj Huda,13185
David Nelson,26655
Gordon Douglas,42630
James Muro,22172
Seijun Suzuki,42721
Francesco Rosi,27523
Robert Day,28955
David E. Durston,27313
Edgar Wright,4638
Bernard Girard,68979
Liu Chia-Liang,11841
Karl Freund,28261
Tom Laughlin,83980
Nicholas Ray,94393
Joel Bender,9695
Paolo Sorrentino,24653
Emanuele Crialese,1993
Marcelo Piñeyro,28710
Jacques Tourneur,28438
Daniel Burman,97548
Olle Hellbom,11945
Chris Gerolmo,12554
David Mallet,26598
Pier Paolo Pasolini,5691
Maren Ade,6443
Lee Tamahori,1738
Anthony Minghella,1253
André Téchiné,38021
Christopher Dillon Quinn,15325
Tommy Walker,15325
James Longley,34389
Michael Apted,15163
Michele Placido,14375
Tim Sullivan,10845
Brian De Palma,31659
Christopher Leitch,15582
Bernardo Bertolucci,42999
Robert Patton-Spruill,31015
David Fincher,1949
Nicolas Winding Refn,11330
Mikko Niskanen,99259
Richard Compton,10942
Patrick Lussier,7006
Maya Deren,27040
Alexander Hammid,27040
Walt Becker,11199
John Penney,41393
Mike Binder,9784
Aleksey Fedorchenko,25530
Miguel Courtois,36610
Howard Zieff,50812
Fred Barzyk,27864
David R. Loxton,27864
Toby Shelton,8965
Victor Cook,8965
Tad Stones,8965
William Wyler,14710
Michael O. Sajbel,14624
Zack Snyder,1271
Nacho Cerdà,10790
Joseph L. Mankiewicz,18019
Henry Koster,64142
Irving Pichel,61648
Tom Vaughan,14055
Robert Shaye,2267
Pierre Salvadori,6691
Bong Joon-ho,1255
Elia Kazan,47249
Amos Gitai,49709
Philip Haas,31040
Roy London,50185
Henry Koster,25105
Julian Jarrold,2977
Chris Gorak,15664
Tony Richardson,25062
Mira Nair,16727
Pete Travis,5413
Masahiro Shinoda,46916
Josef von Sternberg,52679
Chris Rock,14434
Steve Taylor,27919
Sidney Lumet,47837
Michael J. Bassett,11494
David Carreras,19936
Mennan Yapo,9963
James Wan,14001
Mike Binder,2355
Sunu Gonera,16385
Antoine Fuqua,7485
Martin Weisz,9793
Kevin Munroe,1273
Andrey Kravchuk,17388
Ray Lawrence,4657
Bernardo Bertolucci,42595
Sergei Bodrov Jr.,19495
Ivan Passer,19495
Anthony Mann,27263
Danièle Thompson,10051
Paul Verhoeven,9075
Yôji Yamada,20527
Jason Matzner,8199
Akira Kurosawa,37513
Mohsen Makhmalbaf,43976
Mohsen Makhmalbaf,43974
Richard Linklater,83346
Mark Anthony Galluzzo,30081
Melville Shavelson,17677
Nae Caranfil,56474
Charles Vidor,42066
Cédric Klapisch,11958
Vidhu Vinod Chopra,192675
Dagur Kári,5177
Béla Tarr,20122
Richard Fleischer,33673
John Farrow,33673
Charles Jarrott,297853
Finn Taylor,18437
Douglas Sirk,38432
Scott Frank,8270
Josh Gordon,9955
Will Speck,9955
Helen Ahlsson,16201
Lisa Munthe,16201
Sara Johnsen,57241
Steve Carr,10172
Stephen Hopkins,1683
Todd Holland,10107
Stephen J. Anderson,1267
Paul Rachman,16018
Enzo G. Castellari,22311
David Von Ancken,13249
John Cromwell,175027
Danny Boyle,1272
John Ford,23024
Agnieszka Holland,1590
Valérie Lemercier,32390
Lasse Hallström,9903
Joseph L. Mankiewicz,28433
Theo Angelopoulos,22549
Gérard Pirès,10798
Dino Risi,47848
Koki Mitani,102227
Chuck Jones,13377
Ben Washam,13377
Keiichi Sugiyama,14945
Miloš Forman,11515
James Foley,7183
D.J. Caruso,8271
Marcus Nispel,1534
Dave Willis,13158
Matt Maiellaro,13158
Albert Lewin,118536
Ulu Grosbard,23397
Luis Buñuel,35838
Maria Maggenti,20405
Wayne Beach,18777
Andy Cheng,16392
Lou Ye,17422
Emile de Antonio,63951
John Huston,32627
Olivier Dahan,1407
Stanisław Bareja,81309
Ed Stone,15534
Dan O'Bannon,30694
Bruce Beresford,1441
Gregory Hoblit,6145
Jean-Baptiste Andrea,9843
Hong Sang-soo,54659
Stuart Heisler,48994
Chu Yen-ping,18767
Nimród Antal,10294
Edward D. Wood Jr.,32623
Michael Haneke,1987
Jon Kasdan,13067
Debbie Isitt,10111
Edward Dmytryk,30307
Steve Bendelack,1268
Grace Lee,185158
Lenny Abrahamson,21810
David S. Goyer,9785
Harvey Glazer,13280
Scott Wiper,14636
Sam Raimi,559
Curtis Hanson,1950
Kirk R. Thatcher,13352
Anthony Mann,28304
Michael Apted,20553
William Tyler Smith,24397
Hirokazu Koreeda,20525
Rob Stewart,13894
Cristian Mungiu,38907
Jeff Lipsky,18549
Goro Miyazaki,37933
Jules Dassin,20025
William Lustig,14240
Mike White,13574
Robby Henson,13569
Charles Binamé,49081
Katherine Dieckmann,17439
Jesse Peretz,13171
Hong Sang-soo,16447
Satoshi Kon,4977
Douglas Mackinnon,15008
George Cukor,31866
Samuel Fuller,46875
Apichatpong Weerasethakul,27904
Andrea Arnold,11705
Will Vinton,19947
Samira Makhmalbaf,43969
Timur Bekmambetov,2269
Shane Meadows,11798
Derek Yee Tung-Sing,28772
Sarah Polley,1919
Judd Apatow,4964
Adam Shankman,2976
Douglas Gordon,8421
Philippe Parreno,8421
Sammo Hung,41380
Juan Carlos Fresnadillo,1562
Garry Marshall,13159
C.B. Harding,14547
Sammo Hung,11205
Stanley Nelson,36676
Victor Fleming,38077
Mick Garris,10004
Kon Ichikawa,43618
Max Ophüls,43397
Robert Krause,25395
Chris Miller,810
Raman Hui,810
John Carney,5723
Gore Verbinski,285
William Friedkin,12526
Bruce A. Evans,3432
Sebastian Gutierrez,1872
Davis Guggenheim,15568
Jonathan Frakes,14208
Peter Winther,14207
Hal Hartley,24200
Edgar G. Ulmer,50153
Robinson Devor,18902
Park Chan-wook,5488
Wilson Yip,15860
Taika Waititi,8748
Jon Avnet,3489
Mario Monicelli,55823
Nicholas Mastandrea,10063
Julia Loktev,13979
Sean Ellis,12225
Steven Soderbergh,298
David Moreau,10832
Xavier Palud,10832
Bruno Dumont,36143
Rolf de Heer,14064
Peter Djigirr,14064
Kim Chapiron,13742
Leander Haußmann,2241
Takao Okawara,39465
Takao Okawara,12561
Kazuki Omori,36679
Mark Robson,40765
Jacques Tourneur,30574
Isao Yukisada,37959
Eric Nicholas,18206
Eli Roth,1691
Mitchell Leisen,29617
Gus Van Sant,1990
Henning Schellerup,170261
Luigi Cozzi,22049
Ash Brannon,9408
Chris Buck,9408
Tim Story,1979
Andrew Fleming,14043
Andrew Currie,10288
Dominique Abel,74055
Fiona Gordon,74055
Bruno Romy,74055
Harry Moses,45664
Quentin Tarantino,1991
Phil Tucker,43353
Werner Herzog,9952
Walter Lang,60400
King Vidor,32004
Michael Traeger,17035
Jake Kasdan,17320
Francis Veber,21427
Michael Curtiz,17660
Gurinder Chadha,9724
Paul Mayeda Berges,9724
Chris Kraus,1294
Annette K. Olesen,33294
Marco Tullio Giordana,57425
Anatole Litvak,42700
Claude Chabrol,12713
Chao-Bin Su,25875
Johnnie To,12543
Alex Holdridge,13120
Harry Harris,34573
Henri-Georges Clouzot,71822
Johnnie To,13807
Steve Rash,11211
Daniel Petrie,27138
Jim McBride,85535
Roberto Rossellini,2748
Tom Kalin,54934
Dana Ranga,125025
Melvin Frank,55859
Norman Panama,55859
Robert Altman,27464
Peter Hall,122291
Robinson Devor,28666
Claude Berri,41930
Tristram Powell,75350
Oscar Micheaux,77621
Robert Stevenson,43229
Sterling Van Wagenen,266525
Jaume Collet-Serra,9815
Tommy Chong,12695
Robert Downey Sr.,32575
Adam Curtis,49870
Ricki Stern,37985
Anne Sundberg,37985
Lindsay Anderson,42464
Michael Moore,2359
Reza Bagher,442
Adam Yauch,25150
Vincente Minnelli,63096
James Whale,43836
Michael Winterbottom,1988
Mikael Håfström,3021
Frank Oz,2196
Cherie Nowlan,18425
Brian G. Hutton,19606
Len Wiseman,1571
Ken Kwapis,2959
Lajos Koltai,6022
Tom Shadyac,2698
Michael Bay,1858
Roland Joffé,14125
David Yates,675
Dennis Dugan,3563
Ralph Levy,40618
John Sturges,26185
Phillip Borsos,31652
Paul Ziller,30443
Steve DiMarco,30443
Sammo Hung,18763
Peter Flinth,13491
Jeremy Brock,11404
Mark Fergus,16083
Delmer Daves,37292
Michael Caleo,27683
Danny Pang,13402
Oxide Pang Chun,13402
Mervyn LeRoy,19968
Jennifer Baichwal,24582
Julie Taymor,4688
Zoe R. Cassavetes,13337
Guy Maddin,27359
Alan J. Pakula,54494
Jimmy T. Murakami,10857
Howard Hawks,81847
Henry Hathaway,43898
Stephen Quay,44502
Timothy Quay,44502
David Hewlett,18632
Tennyson Bardwell,32444
Joey Lauren Adams,7547
Akiva Schaffer,10074
Matthew Vaughn,2270
George Pollock,757
Don Michael Paul,15581
James Isaac,14219
David Silverman,35
Chris Sivertson,5857
Scott Hicks,3638
Frederik Du Chau,6589
Jon Poll,8669
Leon Ichaso,15934
Paul Greengrass,2503
Sean McNamara,14123
Nagisa Ōshima,88527
Scott Dalton,155386
Margarita Martinez,155386
Patrice Leconte,4516
John Dahl,8141
Cam Archer,59995
Takashi Shimizu,14217
Micha X. Peled,54546
Guillaume Canet,10795
Aleksi Salmenperä,20163
Lowell Sherman,31777
Filip Remunda,33916
Vít Klusák,33916
Corneliu Porumboiu,24159
Giuseppe Colizzi,1721
Arthur Hiller,31601
Nathan H. Juran,25360
Daniel Filho,34588
William Girdler,40060
Alf Sjöberg,18650
Greg Mottola,8363
Adam Ravetch,4658
Sarah Robertson,4658
George Ratliff,5956
Kasi Lemmons,6535
Fernando León de Aranoa,1127
David Arquette,9847
Sam Wood,23861
Byambasuren Davaa,1393
Joseph Sargent,2701
Xavier Beauvois,12455
Mario Bava,28049
Deborah Scranton,23495
Rod Lurie,13074
Desmond Nakano,17274
James Huth,17350
Laurent Tirard,21494
Brett Ratner,5174
David Markey,28742
Doug Lefler,9703
Pierre Gill,22085
